user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
2846,web,transactional,macOS,15,Tuesday,0.5696,6,23,inactive,1
2478,app,transactional,iOS,7,Monday,0.2714,7,28,active,0
1771,app,promotional,Android,20,Saturday,0.1941,11,2,inactive,1
6525,app,reminder,iOS,7,Saturday,0.2453,10,9,inactive,1
9770,app,newsletter,iOS,20,Wednesday,0.6248,11,44,churned,1
1193,email,promotional,Android,16,Wednesday,0.4145,9,22,active,0
3007,app,transactional,Android,10,Friday,0.4183,14,1,active,1
2185,email,reminder,Android,11,Friday,0.2205,10,10,active,1
3394,app,promotional,Android,17,Tuesday,0.4875,12,38,churned,0
5005,app,promotional,macOS,15,Monday,0.0932,12,8,inactive,0
8429,app,newsletter,iOS,16,Wednesday,0.5071,10,27,active,1
3261,app,newsletter,Android,11,Saturday,0.1763,12,10,active,1
4736,app,transactional,iOS,13,Saturday,0.2545,7,1,active,0
7716,app,promotional,iOS,23,Sunday,0.1727,16,2,inactive,0
5875,web,promotional,Android,8,Saturday,0.3704,9,0,active,1
9921,app,newsletter,macOS,12,Thursday,0.3416,10,3,new,0
5378,app,promotional,Android,10,Wednesday,0.3777,6,33,churned,0
8815,app,transactional,Android,17,Friday,0.0826,9,15,inactive,0
4451,email,transactional,iOS,17,Friday,0.1302,15,20,inactive,1
8616,email,promotional,iOS,10,Thursday,0.2823,20,14,inactive,1
3800,web,reminder,Android,7,Monday,0.2646,17,7,active,0
9333,app,newsletter,iOS,1,Saturday,0.3284,12,3,active,0
